gene,fdr,category
MRPS34,1.1544267310079534e-4,1
MRPS35,1.839693892181075e-7,1
MRPS5,2.8161739863490768e-8,1
MRPS6,1.3517420168186577e-8,1
MRPS7,8.360851749295699e-7,1
MRPS9,1.046698802222946e-6,1
MRTO4,4.741825477317902e-9,1
MTHFD1,4.0258742698310916e-8,1
MTIF2,1.770021308156027e-5,1
MTOR,2.093246450045411e-7,1
MTPAP,7.667534708689435e-8,1
MVD,3.785380411664334e-6,1
MVK,1.274161589981424e-9,1
MYBBP1A,5.7506561448704105e-5,1
MYBL2,0.0029259353378740228,1
MYC,4.982025438411866e-7,1
N6AMT1,4.562633288878868e-8,1
NAA10,0.7196329978347963,1
NAA15,4.224151486500102e-8,1
NAA20,6.417540363610587e-10,1
NAA25,2.3167656566027397e-10,1
NAA30,2.988080287491509e-6,1
NAA35,8.263692603121525e-7,1
NAA38,0.1737338862243101,1
NAA50,4.301765025306257e-10,1
NAE1,4.4299159305190333e-10,1
NAF1,2.877778626723027e-7,1
