gene,fdr,stat
RPL23,0.179858525584026,0.0018496709040512487
EFTUD2,0.179858525584026,0.001427799536023278
RPS8,0.179858525584026,0.002202715103655177
TRIAP1,0.179858525584026,9.724960719275055e-4
RPL18,0.179858525584026,0.00354150353455316
RPL12,0.179858525584026,0.0010314681171576428
RPS10,0.179858525584026,0.003660212072030603
TBL3,0.179858525584026,0.002962934929482746
RPL34,0.179858525584026,0.0012906146668332213
SOD1,0.179858525584026,0.002850144907059778
ACTR10,0.18470423896246185,0.006068612232603185
TUFM,0.179858525584026,0.002122201497449021
NUP85,0.18470423896246185,0.005142026568087509
BIRC5,0.179858525584026,0.003003541159331003
SUPT4H1,0.179858525584026,0.003314859401310803
RPS23,0.18470423896246185,0.006050012006249089
CPSF3,0.179858525584026,0.0034754856206824173
GTPBP4,0.18029773915343164,0.004159180054326118
CPSF2,0.179858525584026,0.003076918224789533
RPL31,0.179858525584026,9.440051922760626e-4
NLE1,0.179858525584026,0.001698159796934875
CCT6A,0.179858525584026,0.0025665995769228074
NAA20,0.179858525584026,0.0018595819622103944
CHAF1B,0.179858525584026,0.003213321036249117
PPIAL4E,0.179858525584026,0.002960818565573797
RPL17-C18orf32,0.23083735664846913,0.014109550730492767
EIF5,0.179858525584026,0.002293488710223392
NUBP2,0.19600668645959515,0.008101568686395656
SDAD1,0.179858525584026,3.2452937278217627e-4
RPS27,0.18470423896246185,0.005639596691149999
HSPD1,0.18470423896246185,0.005728831950614152
SKIV2L2,0.179858525584026,0.0035235109137534406
UBA1,0.179858525584026,0.003849027293181725
COPA,0.179858525584026,0.002871432164700744
SRP54,0.179858525584026,0.0020591363847087987
RPS27A,0.18104256262671067,0.004565610588922437
DUX4,0.179858525584026,0.0036755370389542318
RPS24,0.179858525584026,8.109514729222532e-4
PPIAL4A,0.21878846075045655,0.012168269438483509
PGS1,0.18470423896246185,0.0054776746829663684
VCP,0.179858525584026,0.0025752728640542747
CLP1,0.179858525584026,6.668588757827998e-4
RPL7,0.18470423896246185,0.005592523278943522
RFC2,0.18470423896246185,0.004792672381353952
EEF1A1,0.179858525584026,7.24449911072211e-4
CLNS1A,0.179858525584026,0.0023380551902920394
PNPT1,0.18470423896246185,0.006269222935741763
RPS9,0.18470423896246185,0.005171524214357386
ELP2,0.18470423896246185,0.005404170141912158
DARS,0.18470423896246185,0.004873100843784849
HNRNPC,0.18470423896246185,0.004801261372329557
GVQW2,0.37724432598927093,0.04981591398156184
GPN1,0.18104256262671067,0.004515654325360313
LSM2,0.18029773915343164,0.003988999251001363
RPS19,0.179858525584026,0.0011346700901983915
TUBB,0.179858525584026,0.0035990213903837696
WASHC1,0.18104256262671067,0.004470751712614092
UTP4,0.19171702074081165,0.007439020207338654
UBA52,0.179858525584026,0.001922418703236243
ARL2,0.179858525584026,0.002820946207393457
CCT3,0.179858525584026,0.002422510021572847
PHF5A,0.179858525584026,0.002320016835896694
HINFP,0.179858525584026,0.002528344858381252
MCM3,0.18470423896246185,0.00607568589537724
UTP15,0.179858525584026,0.0018878181346668936
GMPPB,0.18470423896246185,0.006252504136235825
DHFR,0.22342251606195196,0.012823444782083466
SNRPD3,0.18104256262671067,0.004561628203147957
FAU,0.179858525584026,0.0033553825929574636
FAM96B,0.179858525584026,0.0014259065758925552
RPL6,0.179858525584026,0.002798475479484618
DDX21,0.179858525584026,0.003429800214107897
RRM1,0.1974269098659372,0.008863187901385643
LSM7,0.2103822224454876,0.010861060146091759
DHX37,0.1964775101317237,0.0085184994415443
EIF4A1,0.179858525584026,0.002505493279051927
PPIAL4C,0.18470423896246185,0.005591200815058903
EIF6,0.18470423896246185,0.006067732261809266
ELOB,0.179858525584026,0.00347838438272549
NUF2,0.18104256262671067,0.004536704415318295
PGD,0.19171702074081165,0.0074525176044169285
MRPL20,0.179858525584026,0.0026348976127587983
RPL15,0.23293759799702293,0.014532981882978368
LRRC37A3,0.18790468308054928,0.006792687506549965
ZNF626,0.18029773915343164,0.004009727148355981
PSMG3,0.18470423896246185,0.005362399078295623
DDX51,0.179858525584026,0.0017064431316786224
RPL19,0.179858525584026,0.001641028281536628
NAA50,0.179858525584026,0.002208981220000851
PCID2,0.18004204245714148,0.003956346875529713
SEC61A1,0.1965987775041618,0.008696395072234572
RPS29,0.179858525584026,0.0014971528352839352
FCF1,0.179858525584026,0.0037055695108179484
IARS2,0.18470423896246185,0.004890741969027118
RAN,0.19171702074081165,0.007280732460841925
SRSF7,0.179858525584026,0.002732850367954462
GRPEL1,0.18790468308054928,0.006822742716207197
KIF18A,0.2029789071905715,0.009642905233560347
UBE2D3,0.18470423896246185,0.004894229664305451
RPS6,0.1965987775041618,0.008760527485941078
POLR2J3,0.1964775101317237,0.008641217816812045
ERH,0.179858525584026,0.0030514080020105443
RPS14,0.20279410680174897,0.00958139057482578
NOL10,0.179858525584026,0.002468597578268272
RPL17,0.18470423896246185,0.0047931101430788775
MRPL11,0.23104438086896184,0.014179619042499463
VPS25,0.22753251094944374,0.013523619130359864
EIF2S1,0.179858525584026,0.001086280161742049
TPI1,0.21773720156425908,0.012018665183398385
RBBP4,0.1964775101317237,0.008620788778902655
PSMB1,0.179858525584026,0.0026081320758583318
